TruePersonID,CanonicalName,CanonicalNameKn,Moniker,GenderID,BirthYear,HomeDistrictID,HomeUnitID,MOFamily,TravelPropensity,Quota,ActiveFrom,ActiveTo,GangID,CollisionGroup
P000608,Manjunath Lingappa,ಮಂಜುನಾಥ ಲಿಂಗಪ್ಪ,Uddha,1,1988,13,160,two_wheeler_theft,0.09,1,2025-08-15,2026-06-30,,
P000609,Ramesh Krishnappa,ರಮೇಶ ಕೃಷ್ಣಪ್ಪ,,1,1993,26,333,house_break_night,0.42,1,2024-08-10,2026-06-30,,
P000610,Ayyappa Durgappa,ಅಯ್ಯಪ್ಪ ದುರ್ಗಪ್ಪ,,1,1975,4,49,chain_snatching,0.09,1,2025-08-06,2026-01-14,,
P000611,Madhu Timmappa,ಮಧು ತಿಮ್ಮಪ್ಪ,Auto,1,1973,1,23,ndps_ganja,0.09,1,2021-09-20,2023-03-21,,
P000612,Sharanappa Boregowda,ಶರಣಪ್ಪ ಬೋರೇಗೌಡ,,1,1967,7,89,chain_snatching,0.09,1,2024-05-02,2025-10-02,,
P000613,Girish Krishnappa,ಗಿರೀಶ ಕೃಷ್ಣಪ್ಪ,Battale,1,1977,6,74,shop_burglary,0.09,1,2021-11-07,2025-07-06,,
P000614,Arun Rangappa,ಅರುಣ ರಂಗಪ್ಪ,,1,1986,27,346,highway_dacoity,0.09,2,2021-06-07,2025-05-22,,
P000615,Savitha Siddappa,ಸವಿತಾ ಸಿದ್ದಪ್ಪ,,2,1961,26,333,ndps_ganja,0.09,1,2021-01-07,2024-05-25,,
P000616,Ganesh Venkatappa,ಗಣೇಶ ವೆಂಕಟಪ್ಪ,Chikka,1,1984,11,139,two_wheeler_theft,0.42,1,2023-06-11,2025-05-31,,
P000617,Suresh Krishnappa,ಸುರೇಶ ಕೃಷ್ಣಪ್ಪ,,1,1979,4,51,chain_snatching,0.42,1,2025-04-01,2026-06-30,,
P000618,Naveen Shivappa,ನವೀನ ಶಿವಪ್ಪ,Kadu,1,2001,21,271,hurt_affray,0.09,1,2023-11-14,2024-03-13,,
P000619,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,1969,29,372,card_skimming,0.09,1,2021-03-31,2025-02-12,,
P000620,Manjunath Muniyappa,ಮಂಜುನಾಥ ಮುನಿಯಪ್ಪ,,1,1968,10,123,sand_smuggling,0.09,3,2021-12-07,2023-02-20,G00118,C0084
P000621,Manjunath Boregowda,ಮಂಜುನಾಥ ಬೋರೇಗೌಡ,,1,1994,1,20,house_break_night,0.09,2,2021-07-10,2023-10-08,G00011,C0032
P000622,Vijay Rangappa,ವಿಜಯ ರಂಗಪ್ಪ,,1,1966,23,296,chit_fund_cheating,0.09,2,2022-11-13,2024-09-20,,
P000623,Lokesh Ningappa,ಲೋಕೇಶ ನಿಂಗಪ್ಪ,,1,1996,6,74,cattle_theft,0.09,1,2024-09-07,2026-06-30,,
P000624,Nagaraj Basappa,ನಾಗರಾಜ ಬಸಪ್ಪ,,1,1972,23,301,two_wheeler_theft,0.09,1,2024-07-17,2026-06-30,,
P000625,Santosh Basappa,ಸಂತೋಷ ಬಸಪ್ಪ,,1,1994,30,386,ndps_ganja,0.42,1,2024-01-01,2026-06-30,,
P000626,Basavaraj Basappa,ಬಸವರಾಜ ಬಸಪ್ಪ,,1,1964,23,301,shop_burglary,0.09,1,2025-04-06,2026-06-30,,
P000627,Ayyappa Mallappa,ಅಯ್ಯಪ್ಪ ಮಲ್ಲಪ್ಪ,,1,1994,4,49,murder,0.42,1,2025-11-03,2026-06-30,,
P000628,Girish Timmappa,ಗಿರೀಶ ತಿಮ್ಮಪ್ಪ,,1,1983,24,312,mobile_snatching,0.09,2,2022-10-21,2025-08-26,,
P000629,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1984,4,51,house_break_night,0.09,1,2025-09-28,2026-06-30,,
P000630,Hanumantha Timmappa,ಹನುಮಂತ ತಿಮ್ಮಪ್ಪ,Dodda,1,1981,4,49,highway_dacoity,0.42,1,2023-07-09,2026-06-30,,
P000631,Dinesh Kempegowda,ದಿನೇಶ ಕೆಂಪೇಗೌಡ,Auto,1,1962,26,334,cattle_theft,0.09,1,2024-02-05,2026-06-30,,
P000632,Shivakumar Ningappa,ಶಿವಕುಮಾರ ನಿಂಗಪ್ಪ,,1,1972,4,49,chain_snatching,0.09,2,2021-06-19,2022-09-19,G00023,
P000633,Geetha Kempegowda,ಗೀತಾ ಕೆಂಪೇಗೌಡ,Gundu,2,1972,7,83,chain_snatching,0.09,1,2024-11-26,2026-06-30,,
P000634,Prakash Siddappa,ಪ್ರಕಾಶ ಸಿದ್ದಪ್ಪ,Pailwan,1,1999,5,61,cattle_theft,0.09,1,2024-05-08,2025-03-29,,
P000635,Chandru Shivappa,ಚಂದ್ರು ಶಿವಪ್ಪ,,1,1999,6,78,chit_fund_cheating,0.42,1,2021-09-19,2022-09-04,,
P000636,Manjunath Nagappa,ಮಂಜುನಾಥ ನಾಗಪ್ಪ,Kadu,1,1997,29,371,cattle_theft,0.09,2,2022-10-10,2023-07-15,,
P000637,Ramesh Siddappa,ರಮೇಶ ಸಿದ್ದಪ್ಪ,,1,1979,11,137,card_skimming,0.09,1,2024-01-03,2024-06-13,,
P000638,Chandru Nagappa,ಚಂದ್ರು ನಾಗಪ್ಪ,Kadu,1,1977,13,158,sand_smuggling,0.09,1,2024-02-25,2025-03-24,,
P000639,Prakash Venkatappa,ಪ್ರಕಾಶ ವೆಂಕಟಪ್ಪ,,1,1967,4,46,shop_burglary,0.09,1,2022-09-03,2023-07-24,,
P000640,Mahesh Shivappa,ಮಹೇಶ ಶಿವಪ್ಪ,,1,1964,6,73,ndps_ganja,0.09,1,2021-07-31,2025-05-09,,
P000641,Manjunath Rangappa,ಮಂಜುನಾಥ ರಂಗಪ್ಪ,,1,1970,10,131,cattle_theft,0.09,1,2023-03-11,2026-06-30,,
P000642,Suresh Ramegowda,ಸುರೇಶ ರಾಮೇಗೌಡ,,1,1986,19,239,sand_smuggling,0.09,1,2021-06-29,2022-02-06,,
P000643,Manjunath Nagappa,ಮಂಜುನಾಥ ನಾಗಪ್ಪ,,1,1996,27,345,sand_smuggling,0.09,1,2024-10-29,2026-06-30,,
P000644,Basavaraj Krishnappa,ಬಸವರಾಜ ಕೃಷ್ಣಪ್ಪ,,1,1985,17,218,cattle_theft,0.42,1,2021-08-17,2023-10-20,,
P000645,Manjunath Ramegowda,ಮಂಜುನಾಥ ರಾಮೇಗೌಡ,Auto,1,1999,4,46,murder,0.09,1,2024-05-19,2026-06-30,,
P000646,Mahesh Chennappa,ಮಹೇಶ ಚೆನ್ನಪ್ಪ,,1,2003,20,258,ndps_ganja,0.09,4,2025-01-22,2026-06-30,,
P000647,Basavaraj Eranna,ಬಸವರಾಜ ಈರಣ್ಣ,,1,2002,11,143,mobile_snatching,0.09,1,2021-10-21,2024-04-08,,
P000648,Nagaraj Nagappa,ನಾಗರಾಜ ನಾಗಪ್ಪ,,1,1997,11,137,ndps_ganja,0.42,1,2025-09-12,2026-06-30,,
P000649,Manjunath Chikkegowda,ಮಂಜುನಾಥ ಚಿಕ್ಕೇಗೌಡ,,1,1984,11,141,hurt_affray,0.09,2,2022-12-04,2024-12-08,G00053,
P000650,Mahesh Timmappa,ಮಹೇಶ ತಿಮ್ಮಪ್ಪ,,1,1970,13,159,house_break_night,0.09,3,2023-12-06,2026-06-24,,
P000651,Gangadhar Basappa,ಗಂಗಾಧರ ಬಸಪ್ಪ,,1,1970,9,104,highway_dacoity,0.42,1,2026-01-26,2026-06-30,,
P000652,Rajanna Basappa,ರಾಜಣ್ಣ ಬಸಪ್ಪ,,1,1971,26,329,card_skimming,0.09,1,2022-05-01,2026-03-13,,
P000653,Madhu Boregowda,ಮಧು ಬೋರೇಗೌಡ,,1,1966,18,227,cattle_theft,0.09,3,2022-03-14,2022-12-17,G00154,
P000654,Manjunath Boregowda,ಮಂಜುನಾಥ ಬೋರೇಗೌಡ,Kadu,1,1963,6,76,chain_snatching,0.42,1,2022-02-15,2024-01-25,,
P000655,Naveen Basappa,ನವೀನ ಬಸಪ್ಪ,Kadu,1,1993,13,159,two_wheeler_theft,0.09,1,2024-07-16,2026-06-30,,
P000656,Umesh Ramegowda,ಉಮೇಶ ರಾಮೇಗೌಡ,,1,1983,12,147,illicit_liquor,0.09,1,2024-03-06,2026-06-30,,
P000657,Somashekar Shivappa,ಸೋಮಶೇಖರ ಶಿವಪ್ಪ,,1,1985,3,36,highway_dacoity,0.09,2,2022-07-13,2023-08-02,,C0083
P000658,Erappa Krishnappa,ಈರಪ್ಪ ಕೃಷ್ಣಪ್ಪ,,1,1963,11,135,sand_smuggling,0.09,6,2023-01-01,2026-06-30,G00054,
P000659,Venkatesh Shivappa,ವೆಂಕಟೇಶ ಶಿವಪ್ಪ,,1,1985,4,52,illicit_liquor,0.09,2,2025-09-19,2026-06-30,,
P000660,Manjunath Hanumappa,ಮಂಜುನಾಥ ಹನುಮಪ್ಪ,,1,1981,25,323,shop_burglary,0.09,1,2025-11-20,2026-06-30,,
P000661,Geetha Chennappa,ಗೀತಾ ಚೆನ್ನಪ್ಪ,,2,2001,4,49,highway_dacoity,0.09,7,2025-03-12,2026-03-29,,
P000662,Mahesh Fakirappa,ಮಹೇಶ ಫಕೀರಪ್ಪ,,1,1988,31,397,illicit_liquor,0.42,1,2021-03-30,2022-03-14,,
P000663,Manjunath Chennappa,ಮಂಜುನಾಥ ಚೆನ್ನಪ್ಪ,Kadu,1,1966,11,139,highway_dacoity,0.09,3,2021-10-22,2022-04-25,,C0090
P000664,Manjunath Shivappa,ಮಂಜುನಾಥ ಶಿವಪ್ಪ,,1,1993,4,46,ndps_ganja,0.42,1,2023-07-31,2025-12-06,,
P000665,Srinivas Siddappa,ಶ್ರೀನಿವಾಸ ಸಿದ್ದಪ್ಪ,,1,2005,4,53,sand_smuggling,0.09,1,2022-07-09,2024-03-04,,
P000666,Ramesh Yamanappa,ರಮೇಶ ಯಮನಪ್ಪ,,1,1984,17,214,ndps_ganja,0.09,1,2023-06-19,2023-11-08,,
P000667,Mahesh Shivappa,ಮಹೇಶ ಶಿವಪ್ಪ,,1,1970,14,170,highway_dacoity,0.09,4,2021-01-17,2024-08-12,G00158,
P000668,Sunitha Nagappa,ಸುನೀತಾ ನಾಗಪ್ಪ,Auto,2,1969,23,301,chain_snatching,0.09,4,2023-06-24,2026-06-30,,
P000669,Manjunath Kempegowda,ಮಂಜುನಾಥ ಕೆಂಪೇಗೌಡ,,1,1968,8,100,chain_snatching,0.42,1,2023-07-25,2026-06-30,,
P000670,Chandru Rangappa,ಚಂದ್ರು ರಂಗಪ್ಪ,,1,1973,22,287,card_skimming,0.09,2,2024-10-30,2025-11-26,,
P000671,Manjunath Shivappa,ಮಂಜುನಾಥ ಶಿವಪ್ಪ,,1,1978,4,53,ndps_ganja,0.09,1,2024-10-23,2026-06-30,,
P000672,Ganesh Shivappa,ಗಣೇಶ ಶಿವಪ್ಪ,,1,1989,13,164,shop_burglary,0.09,1,2022-10-09,2023-05-08,,
P000673,Shankar Basappa,ಶಂಕರ ಬಸಪ್ಪ,Dodda,1,1966,27,345,murder,0.09,1,2023-01-11,2023-11-23,,
P000674,Prasad Shivappa,ಪ್ರಸಾದ ಶಿವಪ್ಪ,,1,1988,22,281,illicit_liquor,0.42,1,2023-11-08,2026-06-30,,
P000675,Manjunath Mallappa,ಮಂಜುನಾಥ ಮಲ್ಲಪ್ಪ,,1,1981,4,52,sand_smuggling,0.42,1,2025-04-29,2026-06-30,,
P000676,Mallikarjuna Basappa,ಮಲ್ಲಿಕಾರ್ಜುನ ಬಸಪ್ಪ,,1,1987,26,333,chit_fund_cheating,0.42,2,2025-01-13,2026-06-30,,
P000677,Nanjundappa Shivappa,ನಂಜುಂಡಪ್ಪ ಶಿವಪ್ಪ,Dodda,1,2000,19,241,chit_fund_cheating,0.09,1,2025-11-08,2026-06-30,,
P000678,Manjunath Ramegowda,ಮಂಜುನಾಥ ರಾಮೇಗೌಡ,,1,1968,31,401,house_break_night,0.09,1,2021-02-11,2022-02-16,,
P000679,Nagaraj Shivappa,ನಾಗರಾಜ ಶಿವಪ್ಪ,,1,2002,12,155,cattle_theft,0.42,1,2021-05-14,2024-03-21,,
P000680,Suresh Shivappa,ಸುರೇಶ ಶಿವಪ್ಪ,,1,1978,19,238,two_wheeler_theft,0.09,4,2023-05-11,2026-06-30,,
P000681,Manjunath Ningappa,ಮಂಜುನಾಥ ನಿಂಗಪ್ಪ,Kuri,1,1990,19,244,sand_smuggling,0.09,1,2023-07-05,2026-06-30,,
P000682,Prakash Lingappa,ಪ್ರಕಾಶ ಲಿಂಗಪ್ಪ,,1,1970,12,149,ndps_ganja,0.09,1,2022-07-03,2023-08-29,,
P000683,Manjunath Krishnappa,ಮಂಜುನಾಥ ಕೃಷ್ಣಪ್ಪ,,1,1971,17,222,chain_snatching,0.42,1,2021-11-24,2023-01-23,,
P000684,Basavaraj Rangappa,ಬಸವರಾಜ ರಂಗಪ್ಪ,,1,1988,11,143,card_skimming,0.09,1,2022-11-14,2025-12-19,,
P000685,Kumar Ningappa,ಕುಮಾರ ನಿಂಗಪ್ಪ,,1,1962,13,163,cattle_theft,0.09,1,2021-09-09,2023-09-01,,
P000686,Shankar Ningappa,ಶಂಕರ ನಿಂಗಪ್ಪ,,1,1989,28,360,chit_fund_cheating,0.09,1,2025-02-14,2026-06-30,,
P000687,Shankar Nagappa,ಶಂಕರ ನಾಗಪ್ಪ,,1,1967,17,220,illicit_liquor,0.09,1,2022-02-12,2025-01-18,,
P000688,Ganesh Basappa,ಗಣೇಶ ಬಸಪ್ಪ,,1,1978,18,235,card_skimming,0.42,1,2021-10-24,2024-03-06,,
P000689,Nagaraj Kempegowda,ನಾಗರಾಜ ಕೆಂಪೇಗೌಡ,,1,1968,20,262,chain_snatching,0.09,12,2025-11-28,2026-06-30,,
P000690,Kumar Krishnappa,ಕುಮಾರ ಕೃಷ್ಣಪ್ಪ,,1,1989,29,369,highway_dacoity,0.09,1,2025-11-15,2026-06-30,,
P000691,Manjunath Muniyappa,ಮಂಜುನಾಥ ಮುನಿಯಪ್ಪ,Lorry,1,1978,7,83,cattle_theft,0.09,3,2022-12-18,2026-06-30,,
P000692,Ramesh Krishnappa,ರಮೇಶ ಕೃಷ್ಣಪ್ಪ,,1,1982,2,32,card_skimming,0.42,1,2022-04-23,2024-11-24,,
P000693,Thimmaraju Chikkegowda,ತಿಮ್ಮರಾಜು ಚಿಕ್ಕೇಗೌಡ,Gundu,1,1990,22,284,hurt_affray,0.09,1,2021-02-18,2021-07-07,,
P000694,Ramesh Kempegowda,ರಮೇಶ ಕೆಂಪೇಗೌಡ,,1,1970,17,213,shop_burglary,0.09,1,2021-06-05,2022-03-02,,
P000695,Suresh Doddappa,ಸುರೇಶ ದೊಡ್ಡಪ್ಪ,,1,1989,11,135,highway_dacoity,0.09,3,2025-02-24,2026-06-30,,C0002
P000696,Deepak Basappa,ದೀಪಕ ಬಸಪ್ಪ,,1,1988,7,84,sand_smuggling,0.42,1,2025-11-03,2026-06-30,,
P000697,Lokesh Doddappa,ಲೋಕೇಶ ದೊಡ್ಡಪ್ಪ,Gundu,1,1988,9,107,shop_burglary,0.09,8,2021-05-21,2024-10-17,G00094,
P000698,Roopa Sangappa,ರೂಪಾ ಸಂಗಪ್ಪ,Dodda,2,1994,22,287,illicit_liquor,0.42,1,2024-02-01,2025-01-15,,
P000699,Manjunath Sangappa,ಮಂಜುನಾಥ ಸಂಗಪ್ಪ,,1,1999,4,53,mobile_snatching,0.09,8,2023-07-26,2024-03-20,G00041,
P000700,Rajanna Basappa,ರಾಜಣ್ಣ ಬಸಪ್ಪ,,1,1996,11,136,card_skimming,0.09,5,2021-10-24,2022-02-21,G00053,
P000701,Girish Durgappa,ಗಿರೀಶ ದುರ್ಗಪ್ಪ,,1,2004,5,63,chain_snatching,0.09,1,2023-06-15,2025-09-30,,
P000702,Shivakumar Krishnappa,ಶಿವಕುಮಾರ ಕೃಷ್ಣಪ್ಪ,,1,1978,8,99,mobile_snatching,0.09,4,2022-08-14,2025-04-26,G00100,
P000703,Manjunath Krishnappa,ಮಂಜುನಾಥ ಕೃಷ್ಣಪ್ಪ,Auto,1,1988,28,359,card_skimming,0.42,1,2021-11-21,2024-08-13,,
P000704,Kumar Basappa,ಕುಮಾರ ಬಸಪ್ಪ,,1,1998,14,169,cattle_theft,0.09,3,2024-02-09,2026-05-03,,C0038
P000705,Siddaraju Lingappa,ಸಿದ್ದರಾಜು ಲಿಂಗಪ್ಪ,,1,1997,11,134,murder,0.09,1,2024-08-17,2026-06-30,,
P000706,Suresh Rangappa,ಸುರೇಶ ರಂಗಪ್ಪ,,1,1983,17,220,illicit_liquor,0.09,2,2023-06-10,2026-06-30,,
P000707,Mahesh Fakirappa,ಮಹೇಶ ಫಕೀರಪ್ಪ,,1,1990,4,52,highway_dacoity,0.42,3,2023-04-02,2026-06-30,G00026,C0064
P000708,Suresh Mallappa,ಸುರೇಶ ಮಲ್ಲಪ್ಪ,,1,2004,21,273,mobile_snatching,0.09,3,2022-08-18,2024-03-23,,
P000709,Yallappa Basappa,ಯಲ್ಲಪ್ಪ ಬಸಪ್ಪ,,2,1989,15,184,house_break_night,0.09,5,2025-10-23,2026-06-30,,C0073
P000710,Sunil Ningappa,ಸುನೀಲ ನಿಂಗಪ್ಪ,,1,1963,25,319,sand_smuggling,0.42,1,2025-08-22,2026-06-30,,
P000711,Chandru Timmappa,ಚಂದ್ರು ತಿಮ್ಮಪ್ಪ,Chikka,1,1962,6,72,chain_snatching,0.09,1,2025-08-26,2026-06-30,,
P000712,Santosh Ningappa,ಸಂತೋಷ ನಿಂಗಪ್ಪ,,1,1977,4,47,two_wheeler_theft,0.09,1,2021-01-02,2024-08-27,,
P000713,Gopal Somappa,ಗೋಪಾಲ ಸೋಮಪ್ಪ,,1,1988,13,165,mobile_snatching,0.09,1,2025-10-19,2026-06-30,,
P000714,Manjunath Eranna,ಮಂಜುನಾಥ ಈರಣ್ಣ,,1,1983,4,51,card_skimming,0.09,1,2025-06-30,2026-06-30,,
P000715,Nagesh Basappa,ನಾಗೇಶ ಬಸಪ್ಪ,,1,1983,4,49,highway_dacoity,0.09,1,2026-01-22,2026-06-30,,
P000716,Hanumantha Basappa,ಹನುಮಂತ ಬಸಪ್ಪ,,1,1978,11,142,sand_smuggling,0.09,1,2026-01-19,2026-06-30,,
P000717,Manjunath Fakirappa,ಮಂಜುನಾಥ ಫಕೀರಪ್ಪ,Kadu,1,1971,7,90,chit_fund_cheating,0.09,7,2025-06-22,2026-01-18,,
P000718,Manjunath Shivappa,ಮಂಜುನಾಥ ಶಿವಪ್ಪ,,1,1984,25,322,mobile_snatching,0.09,3,2025-02-25,2026-06-30,,
P000719,Anand Nagappa,ಆನಂದ ನಾಗಪ್ಪ,,1,1996,11,137,hurt_affray,0.09,1,2024-03-03,2026-05-27,,
P000720,Vijay Yamanappa,ವಿಜಯ ಯಮನಪ್ಪ,,1,1971,20,257,chain_snatching,0.09,1,2022-01-20,2022-06-30,,
P000721,Naveen Basappa,ನವೀನ ಬಸಪ್ಪ,Dodda,1,1996,6,78,ndps_ganja,0.09,3,2021-10-31,2024-08-25,G00181,
P000722,Raju Timmappa,ರಾಜು ತಿಮ್ಮಪ್ಪ,,1,1968,4,47,chain_snatching,0.09,1,2021-07-26,2025-05-19,,
P000723,Ramesh Ningappa,ರಮೇಶ ನಿಂಗಪ್ಪ,,1,1966,3,36,chit_fund_cheating,0.42,1,2026-01-22,2026-06-30,,
P000724,Nanjundappa Rangappa,ನಂಜುಂಡಪ್ಪ ರಂಗಪ್ಪ,,1,1986,23,297,chit_fund_cheating,0.09,3,2022-02-14,2022-09-21,,
P000725,Ravi Doddappa,ರವಿ ದೊಡ್ಡಪ್ಪ,,1,1969,18,232,shop_burglary,0.09,1,2025-07-28,2026-05-14,,
P000726,Mahesh Durgappa,ಮಹೇಶ ದುರ್ಗಪ್ಪ,,1,1968,4,53,illicit_liquor,0.09,1,2023-03-09,2024-08-29,,
P000727,Ramesh Krishnappa,ರಮೇಶ ಕೃಷ್ಣಪ್ಪ,,1,1986,5,62,mobile_snatching,0.42,1,2022-10-29,2025-05-31,,
P000728,Lokesh Basappa,ಲೋಕೇಶ ಬಸಪ್ಪ,,1,1969,20,263,shop_burglary,0.09,4,2022-03-21,2025-08-28,,
P000729,Ramesh Nagappa,ರಮೇಶ ನಾಗಪ್ಪ,,1,1984,26,332,card_skimming,0.09,1,2025-05-17,2026-06-30,,
P000730,Hanumantha Basappa,ಹನುಮಂತ ಬಸಪ್ಪ,,1,1966,14,174,hurt_affray,0.09,1,2021-11-04,2025-09-13,,
P000731,Chandrashekar Sangappa,ಚಂದ್ರಶೇಖರ ಸಂಗಪ್ಪ,,1,2000,7,84,illicit_liquor,0.09,1,2022-02-23,2023-04-21,,
P000732,Basavaraj Basappa,ಬಸವರಾಜ ಬಸಪ್ಪ,,1,2000,22,287,chit_fund_cheating,0.09,1,2025-04-06,2026-06-30,,
P000733,Basavaraj Krishnappa,ಬಸವರಾಜ ಕೃಷ್ಣಪ್ಪ,Gundu,1,1993,4,46,cattle_theft,0.09,7,2024-06-20,2025-07-22,G00013,
P000734,Savitha Basappa,ಸವಿತಾ ಬಸಪ್ಪ,Kadu,2,1997,4,51,card_skimming,0.09,2,2021-07-29,2025-05-25,G00019,
P000735,Basavaraj Shivappa,ಬಸವರಾಜ ಶಿವಪ್ಪ,,1,1989,13,160,two_wheeler_theft,0.09,2,2024-06-23,2025-07-08,,
P000736,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1983,22,280,sand_smuggling,0.09,1,2022-10-11,2023-09-12,,
P000737,Sunil Shivappa,ಸುನೀಲ ಶಿವಪ್ಪ,,1,1984,1,16,two_wheeler_theft,0.09,1,2024-06-02,2025-01-25,,
P000738,Vijay Basappa,ವಿಜಯ ಬಸಪ್ಪ,,1,1967,2,26,shop_burglary,0.42,1,2024-05-29,2026-06-30,,
P000739,Venkatesh Basappa,ವೆಂಕಟೇಶ ಬಸಪ್ಪ,Kabbina,1,1987,29,371,two_wheeler_theft,0.09,6,2021-12-09,2024-01-28,,C0013
P000740,Lakshmi Hanumappa,ಲಕ್ಷ್ಮಿ ಹನುಮಪ್ಪ,,2,1977,4,48,house_break_night,0.09,2,2025-06-22,2026-06-20,G00022,
P000741,Arun Mariyappa,ಅರುಣ ಮಾರಿಯಪ್ಪ,,1,1964,20,254,illicit_liquor,0.09,7,2024-12-22,2026-06-30,,
P000742,Rekha Muniyappa,ರೇಖಾ ಮುನಿಯಪ್ಪ,,2,1984,16,208,illicit_liquor,0.09,1,2025-06-23,2026-05-28,,
P000743,Shivakumar Rangappa,ಶಿವಕುಮಾರ ರಂಗಪ್ಪ,,1,1992,4,52,two_wheeler_theft,0.09,1,2022-07-02,2024-04-26,,
P000744,Veeresh Doddappa,ವೀರೇಶ ದೊಡ್ಡಪ್ಪ,Kadu,1,1990,15,191,chain_snatching,0.09,1,2021-03-03,2021-09-26,,
P000745,Ravi Sangappa,ರವಿ ಸಂಗಪ್ಪ,,1,1983,10,130,house_break_night,0.09,1,2025-05-03,2026-06-30,,
P000746,Suresh Chikkegowda,ಸುರೇಶ ಚಿಕ್ಕೇಗೌಡ,Gundu,1,1997,4,53,illicit_liquor,0.09,4,2022-02-03,2023-08-01,,
P000747,Prakash Rangappa,ಪ್ರಕಾಶ ರಂಗಪ್ಪ,,1,2003,1,15,mobile_snatching,0.09,1,2022-03-16,2024-03-26,,
P000748,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1977,21,275,ndps_ganja,0.42,1,2022-12-08,2025-01-24,,
P000749,Dinesh Basappa,ದಿನೇಶ ಬಸಪ್ಪ,,1,1976,28,349,chit_fund_cheating,0.09,1,2024-11-20,2026-06-30,,
P000750,Puttaswamy Gurappa,ಪುಟ್ಟಸ್ವಾಮಿ ಗುರಪ್ಪ,,1,1969,17,216,murder,0.09,1,2021-08-24,2024-02-16,,
P000751,Yallappa Krishnappa,ಯಲ್ಲಪ್ಪ ಕೃಷ್ಣಪ್ಪ,,1,1971,26,334,shop_burglary,0.42,1,2024-10-14,2026-06-30,,
P000752,Lakshmi Chennappa,ಲಕ್ಷ್ಮಿ ಚೆನ್ನಪ್ಪ,,2,1965,25,318,chain_snatching,0.09,1,2024-01-07,2024-07-25,,
P000753,Mahesh Rangappa,ಮಹೇಶ ರಂಗಪ್ಪ,,1,1987,19,242,two_wheeler_theft,0.09,10,2025-11-10,2026-06-30,G00086,
P000754,Ravi Nagappa,ರವಿ ನಾಗಪ್ಪ,,1,1985,18,235,cattle_theft,0.09,2,2021-05-05,2021-11-06,,
P000755,Roopa Basappa,ರೂಪಾ ಬಸಪ್ಪ,,2,1982,3,41,murder,0.09,1,2021-05-24,2024-07-10,,
P000756,Ramesh Basappa,ರಮೇಶ ಬಸಪ್ಪ,,1,1982,2,32,murder,0.09,1,2024-03-29,2024-10-03,,
P000757,Hanumantha Timmappa,ಹನುಮಂತ ತಿಮ್ಮಪ್ಪ,,1,2000,7,90,illicit_liquor,0.09,4,2023-02-10,2024-12-24,,
P000758,Kumar Kempegowda,ಕುಮಾರ ಕೆಂಪೇಗೌಡ,,1,2002,20,263,shop_burglary,0.09,1,2024-01-12,2026-06-30,,
P000759,Venkatesh Rangappa,ವೆಂಕಟೇಶ ರಂಗಪ್ಪ,,1,2002,3,39,two_wheeler_theft,0.09,2,2021-11-05,2023-01-31,,
P000760,Manjunath Doddappa,ಮಂಜುನಾಥ ದೊಡ್ಡಪ್ಪ,,1,1987,18,235,chain_snatching,0.42,1,2023-11-18,2026-06-30,,
P000761,Basavaraj Nagappa,ಬಸವರಾಜ ನಾಗಪ್ಪ,Dodda,1,1998,30,392,highway_dacoity,0.09,1,2023-12-29,2025-02-18,,
P000762,Ramesh Krishnappa,ರಮೇಶ ಕೃಷ್ಣಪ್ಪ,,1,1963,5,66,two_wheeler_theft,0.09,1,2021-06-04,2024-06-16,,
P000763,Dinesh Shivappa,ದಿನೇಶ ಶಿವಪ್ಪ,,1,1968,8,93,shop_burglary,0.09,1,2024-07-08,2026-06-30,,
P000764,Mallikarjuna Nagappa,ಮಲ್ಲಿಕಾರ್ಜುನ ನಾಗಪ್ಪ,,1,1978,4,53,mobile_snatching,0.09,2,2024-08-09,2026-04-24,,
P000765,Somashekar Basappa,ಸೋಮಶೇಖರ ಬಸಪ್ಪ,,1,1986,16,209,murder,0.09,1,2024-05-27,2026-06-30,,
P000766,Gangadhar Durgappa,ಗಂಗಾಧರ ದುರ್ಗಪ್ಪ,,1,1973,31,397,ndps_ganja,0.09,2,2021-11-21,2023-01-31,,
P000767,Venkatesh Nagappa,ವೆಂಕಟೇಶ ನಾಗಪ್ಪ,,1,1976,11,134,murder,0.09,1,2023-11-06,2025-06-16,,
P000768,Basavaraj Krishnappa,ಬಸವರಾಜ ಕೃಷ್ಣಪ್ಪ,,1,1994,4,48,cattle_theft,0.09,2,2023-04-17,2024-10-13,G00031,
P000769,Kumar Chennappa,ಕುಮಾರ ಚೆನ್ನಪ್ಪ,,1,1998,2,33,highway_dacoity,0.42,1,2025-06-21,2026-06-30,,
P000770,Siddaraju Basappa,ಸಿದ್ದರಾಜು ಬಸಪ್ಪ,,1,1968,13,162,chit_fund_cheating,0.09,1,2023-02-04,2025-09-03,,
P000771,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,1994,18,229,hurt_affray,0.42,1,2024-07-29,2026-06-30,,
